id,date,location,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated,daily_vaccinations
3582,2021-12-28,Delaware,1574802,1957705,744190,623483,4465
3583,2021-12-29,Delaware,1578095,1974425,745195,624078,2760
3584,2021-12-30,Delaware,1582493,1975605,746478,624808,2574
3585,2021-12-31,Delaware,1582493,1975605,746478,624808,2801
3586,2022-01-01,Delaware,1582493,1975605,746478,624808,3029
3587,2022-01-02,Delaware,1582493,1975605,746478,624808,3256
3588,2022-01-03,Delaware,1582493,1975605,746478,624808,3483
3589,2022-01-04,Delaware,1597853,1975035,750915,627242,3293
3590,2022-01-05,Delaware,1600251,1985875,751597,627765,3165
3591,2021-01-12,Dept of Defense,139439,376150,131056,8383,0
3592,2021-01-13,Dept of Defense,139993,415500,131610,8383,554
3593,2021-01-14,Dept of Defense,179724,464775,159851,8383,20142
3594,2021-01-15,Dept of Defense,201485,507975,179004,17946,20682
3595,2021-01-16,Dept of Defense,201485,507975,179004,17946,18842
3596,2021-01-17,Dept of Defense,201485,507975,179004,17946,17738
3597,2021-01-18,Dept of Defense,201485,507975,179004,17946,17003
3598,2021-01-19,Dept of Defense,254778,507975,227934,21753,16477
3599,2021-01-20,Dept of Defense,256867,499400,229553,22157,16696
3600,2021-01-21,Dept of Defense,274473,574900,243577,25429,13536
3601,2021-01-22,Dept of Defense,292490,614200,258285,28602,13001
3602,2021-01-23,Dept of Defense,311567,677025,274128,31730,13823
3603,2021-01-24,Dept of Defense,336450,677025,296176,34204,15474
3604,2021-01-25,Dept of Defense,346180,677025,304294,35570,14961
3605,2021-01-26,Dept of Defense,346180,689425,304294,35570,13057
3606,2021-01-27,Dept of Defense,366010,769450,318701,40396,15592
3607,2021-01-28,Dept of Defense,389927,794200,335627,46561,16493
3608,2021-01-29,Dept of Defense,415720,808800,353482,53084,17604
3609,2021-01-30,Dept of Defense,449958,816175,381304,59440,19770
3610,2021-01-31,Dept of Defense,481172,816175,404643,67235,20675
3611,2021-02-01,Dept of Defense,485125,816175,407915,67913,19849
3612,2021-02-02,Dept of Defense,490377,807025,412800,68278,20600
3613,2021-02-03,Dept of Defense,508965,872325,424284,75347,20422
3614,2021-02-04,Dept of Defense,530849,921400,436270,85122,20132
3615,2021-02-05,Dept of Defense,559379,940100,452438,97352,20523
3616,2021-02-06,Dept of Defense,588731,978500,468020,111028,19825
3617,2021-02-07,Dept of Defense,621487,978500,486222,125455,20045
3618,2021-02-08,Dept of Defense,632927,978500,495849,127265,21115
3619,2021-02-09,Dept of Defense,637359,998525,498855,128690,20997
3620,2021-02-10,Dept of Defense,657414,1012225,511923,135576,21207
3621,2021-02-11,Dept of Defense,679431,1037725,525007,144383,21226
3622,2021-02-12,Dept of Defense,701736,1062500,536578,154958,20337
3623,2021-02-13,Dept of Defense,726338,1080050,548146,167889,19658
3624,2021-02-14,Dept of Defense,751746,1084925,561995,179425,18608
3625,2021-02-15,Dept of Defense,751746,1084925,561995,179425,17202
3626,2021-02-16,Dept of Defense,754935,1096375,563839,180770,16797
3627,2021-02-17,Dept of Defense,759117,1102225,566933,181856,14529
3628,2021-02-18,Dept of Defense,791494,1146200,580821,200272,16009
3629,2021-02-19,Dept of Defense,810065,1165700,590070,209531,15476
3630,2021-02-20,Dept of Defense,830843,1181300,601135,219173,14929
3631,2021-02-21,Dept of Defense,854728,1181300,610523,233595,14712
3632,2021-02-22,Dept of Defense,865896,1181300,617656,237626,16079
3633,2021-02-23,Dept of Defense,868322,1208685,618732,238976,16198
3634,2021-02-24,Dept of Defense,887011,1296965,626701,249659,18271
3635,2021-02-25,Dept of Defense,907189,1320065,635697,260819,16528
3636,2021-02-26,Dept of Defense,928797,1414485,645656,272456,16962
3637,2021-02-27,Dept of Defense,957910,1434935,661048,286109,18152
3638,2021-02-28,Dept of Defense,992748,1434935,678654,303314,19717
3639,2021-03-01,Dept of Defense,995054,1434935,680202,304072,18451
3640,2021-03-02,Dept of Defense,996120,1456635,680682,304656,18257
3641,2021-03-03,Dept of Defense,1017839,1556605,694151,312894,18690
3642,2021-03-04,Dept of Defense,1039783,1628105,706316,322651,18942
3643,2021-03-05,Dept of Defense,1065268,1676135,721060,333385,19496
3644,2021-03-06,Dept of Defense,1094565,1711265,738100,345622,19522
3645,2021-03-07,Dept of Defense,1130833,1711265,758512,361473,19726
3646,2021-03-08,Dept of Defense,1141841,1711265,765550,365443,20970
3647,2021-03-09,Dept of Defense,1320734,1719605,868701,436245,46373
3648,2021-03-10,Dept of Defense,1343861,1809345,885870,442127,46575
3649,2021-03-11,Dept of Defense,1374234,1828270,907822,450436,47779
3650,2021-03-12,Dept of Defense,1403967,1916650,928122,461123,48386
3651,2021-03-13,Dept of Defense,1403967,1916650,928122,461123,46750
3652,2021-03-14,Dept of Defense,1439663,1918750,929473,488729,44119
3653,2021-03-15,Dept of Defense,1495339,1918750,930223,520830,50500
3654,2021-03-16,Dept of Defense,1506702,1925290,937655,525019,26567
3655,2021-03-17,Dept of Defense,1531345,2042680,954481,533479,26783
3656,2021-03-18,Dept of Defense,1562724,2113310,975393,545178,26927
3657,2021-03-19,Dept of Defense,1593498,2179590,995086,557461,27076
3658,2021-03-20,Dept of Defense,1630049,2180890,1020715,571208,29748
3659,2021-03-21,Dept of Defense,1673652,2180890,1051954,584738,33427
3660,2021-03-22,Dept of Defense,1679133,2180890,1056044,587443,26256
3661,2021-03-23,Dept of Defense,1682536,2197100,1058047,589194,25119
3662,2021-03-24,Dept of Defense,1694545,2304230,1065778,593711,23314
3663,2021-03-25,Dept of Defense,1712296,2335330,1078078,599739,21367
3664,2021-03-26,Dept of Defense,1785851,2403320,1125876,628149,27479
3665,2021-03-27,Dept of Defense,1827620,2405690,1153904,642985,28224
3666,2021-03-28,Dept of Defense,1873990,2405690,1183172,660717,28620
3667,2021-03-29,Dept of Defense,1886141,2405690,1191364,664748,29573
3668,2021-03-30,Dept of Defense,1895711,2448590,1197277,668695,30454
3669,2021-03-31,Dept of Defense,1926592,2580720,1213941,679958,33150
3670,2021-04-01,Dept of Defense,1960861,2582290,1232692,695525,35509
3671,2021-04-02,Dept of Defense,1993503,2688440,1253369,708267,29665
3672,2021-04-03,Dept of Defense,2037354,2696630,1285683,720191,29962
3673,2021-04-04,Dept of Defense,2082199,2696630,1314577,732655,29744
3674,2021-04-05,Dept of Defense,2093049,2696630,1321279,735704,29558
3675,2021-04-06,Dept of Defense,2100674,2779830,1326748,738516,29280
3676,2021-04-07,Dept of Defense,2127971,2913990,1343481,749962,28768
3677,2021-04-08,Dept of Defense,2167093,2918190,1369209,765501,29462
3678,2021-04-09,Dept of Defense,2202664,3008240,1393544,779407,29880
3679,2021-04-10,Dept of Defense,2251636,3009640,1430366,793818,30612
3680,2021-04-11,Dept of Defense,2309348,3009640,1468618,812924,32450
3681,2021-04-12,Dept of Defense,2327881,3009640,1479397,821566,33547
3682,2021-04-13,Dept of Defense,2343681,3040340,1489045,829814,34715
3683,2021-04-14,Dept of Defense,2378801,3112880,1508083,848793,35833
3684,2021-04-15,Dept of Defense,2419476,3187380,1533348,869437,36055
3685,2021-04-16,Dept of Defense,2453989,3252900,1553206,884589,35904
3686,2021-04-17,Dept of Defense,2498249,3255200,1577813,904730,35230
3687,2021-04-18,Dept of Defense,2547655,3255200,1606946,924946,34044
3688,2021-04-19,Dept of Defense,2575228,3255200,1621218,938005,35335
3689,2021-04-20,Dept of Defense,2585082,3295730,1626059,943158,34486
3690,2021-04-21,Dept of Defense,2613336,3436910,1640776,956609,33505
3691,2021-04-22,Dept of Defense,2645560,3477810,1658674,971114,32298
3692,2021-04-23,Dept of Defense,2678875,3540850,1676759,986252,32127
3693,2021-04-24,Dept of Defense,2723895,3547800,1696703,1011218,32235
3694,2021-04-25,Dept of Defense,2772590,3547800,1721064,1035688,32134
3695,2021-04-26,Dept of Defense,2783540,3547800,1727172,1040548,29759
3696,2021-04-27,Dept of Defense,2797199,3575510,1735216,1046236,30302
3697,2021-04-28,Dept of Defense,2822206,3680400,1747420,1059184,29839
3698,2021-04-29,Dept of Defense,2854656,3711500,1762263,1077215,29871
3699,2021-04-30,Dept of Defense,2886464,3785040,1778342,1093374,29656
3700,2021-05-01,Dept of Defense,2897256,3786040,1782682,1100187,24766
3701,2021-05-02,Dept of Defense,2938555,3786040,1801938,1123683,23709
3702,2021-05-03,Dept of Defense,2973031,3786040,1816164,1145826,27070
3703,2021-05-04,Dept of Defense,2993261,3821940,1826465,1157722,28009
3704,2021-05-05,Dept of Defense,3017697,3859240,1837605,1173623,27927
3705,2021-05-06,Dept of Defense,3047154,3962240,1852116,1191668,27500
3706,2021-05-07,Dept of Defense,3077035,3975410,1867186,1209269,27224
3707,2021-05-08,Dept of Defense,3111927,3975510,1883480,1230854,30667
3708,2021-05-09,Dept of Defense,3150155,3975510,1898107,1257471,30229
3709,2021-05-10,Dept of Defense,3164758,3975510,1904795,1266098,27390
3710,2021-05-11,Dept of Defense,3175637,4035360,1910310,1272661,26054
3711,2021-05-12,Dept of Defense,3196815,4054870,1919807,1286552,25588
3712,2021-05-13,Dept of Defense,3223436,4067270,1931000,1303152,25183
3713,2021-05-14,Dept of Defense,3249032,4141980,1942920,1318651,24571
3714,2021-05-15,Dept of Defense,3279605,4190180,1957454,1337031,23954
3715,2021-05-16,Dept of Defense,3315594,4190180,1971789,1359773,23634
3716,2021-05-17,Dept of Defense,3327569,4190180,1977886,1366244,23259
3717,2021-05-18,Dept of Defense,3329620,4213680,1979284,1367194,21998
3718,2021-05-19,Dept of Defense,3355190,4213680,1994656,1379457,22625
3719,2021-05-20,Dept of Defense,3398389,4213980,2013054,1396050,24993
3720,2021-05-21,Dept of Defense,3432929,4236160,2035189,1410639,26271
3721,2021-05-22,Dept of Defense,3465552,4261900,2054475,1426167,26564
3722,2021-05-23,Dept of Defense,3499774,4261900,2072216,1444244,26311
3723,2021-05-24,Dept of Defense,3517706,4261900,2084762,1450932,27162
3724,2021-05-25,Dept of Defense,3526652,4285300,2090039,1455693,28147
3725,2021-05-26,Dept of Defense,3550170,4289300,2103324,1467509,27854
3726,2021-05-27,Dept of Defense,3573070,4299900,2116308,1478842,24954
3727,2021-05-28,Dept of Defense,3604249,4313790,2135202,1492479,24474
3728,2021-05-29,Dept of Defense,3632866,4318470,2150002,1507222,23902
3729,2021-05-30,Dept of Defense,3645047,4318470,2156832,1513339,20753
3730,2021-05-31,Dept of Defense,3645047,4318470,2156832,1513339,18533
3731,2021-06-01,Dept of Defense,3649827,4318470,2160028,1515251,17596
3732,2021-06-02,Dept of Defense,3652310,4318470,2161608,1516689,14591
3733,2021-06-03,Dept of Defense,3678952,4325370,2175709,1530661,15126
3734,2021-06-04,Dept of Defense,3699937,4351970,2186450,1542340,13670
3735,2021-06-05,Dept of Defense,3699937,4351970,2186450,1542340,11133
3736,2021-06-06,Dept of Defense,3721663,4358990,2197737,1554109,10945
3737,2021-06-07,Dept of Defense,3756816,4358990,2216055,1572724,15626
3738,2021-06-08,Dept of Defense,3764576,4358990,2220281,1576870,16393
3739,2021-06-09,Dept of Defense,3783427,4358990,2228383,1588569,18731
3740,2021-06-10,Dept of Defense,3802101,4358990,2236843,1599994,17593
3741,2021-06-11,Dept of Defense,3802101,4360160,2236843,1599994,14595
3742,2021-06-12,Dept of Defense,3820390,4360160,2244606,1611076,15656
3743,2021-06-13,Dept of Defense,3841440,4360160,2253352,1624691,17111
3744,2021-06-14,Dept of Defense,3863025,4360160,2262635,1638406,15173
3745,2021-06-15,Dept of Defense,3885190,4362500,2272333,1652187,17231
3746,2021-06-16,Dept of Defense,3885190,4362500,2272333,1652187,14538
3747,2021-06-17,Dept of Defense,3920341,5387390,2287779,1675327,16891
3748,2021-06-18,Dept of Defense,3940422,5392390,2296924,1687629,19760
3749,2021-06-19,Dept of Defense,3959418,5392390,2305053,1699867,19861
3750,2021-06-20,Dept of Defense,3970803,5392390,2309657,1707714,18480
3751,2021-06-21,Dept of Defense,3989940,5392390,2318167,1719458,18131
3752,2021-06-22,Dept of Defense,3992398,5394830,2319208,1721067,15315
3753,2021-06-23,Dept of Defense,4002834,5395230,2323965,1727527,16806
3754,2021-06-24,Dept of Defense,4024448,5396080,2334155,1740071,14872
3755,2021-06-25,Dept of Defense,4039898,4396060,2341206,1749597,14211
3756,2021-06-26,Dept of Defense,4056097,4396060,2348266,1759430,13811
3757,2021-06-27,Dept of Defense,4056097,4396060,2348266,1759430,12185
3758,2021-06-28,Dept of Defense,4120562,4396060,2372897,1792073,18660
3759,2021-06-29,Dept of Defense,4166924,4396060,2395321,1805114,24932
3760,2021-06-30,Dept of Defense,4205568,4396060,2410058,1814323,28962
3761,2021-07-01,Dept of Defense,4229739,4396060,2420375,1822932,29327
3762,2021-07-02,Dept of Defense,4244303,4396060,2426962,1831908,29201
3763,2021-07-03,Dept of Defense,4257035,4396060,2432474,1838706,28705
3764,2021-07-04,Dept of Defense,4289104,4396060,2445298,1847327,33287
3765,2021-07-05,Dept of Defense,4289104,4396060,2445298,1847327,24224
3766,2021-07-06,Dept of Defense,4289104,4396060,2445298,1847327,17748
3767,2021-07-07,Dept of Defense,4289104,4396060,2445298,1847327,12375
3768,2021-07-08,Dept of Defense,4289104,4396060,2445298,1847327,9069
3769,2021-07-09,Dept of Defense,4289104,4396060,2445298,1847327,7135
3770,2021-07-10,Dept of Defense,4289104,4396060,2445298,1847327,5463
3771,2021-07-11,Dept of Defense,4289104,4396060,2445298,1847327,1029
3772,2021-07-12,Dept of Defense,4289104,4396060,2445298,1847327,1029
3773,2021-07-13,Dept of Defense,4289104,4396060,2445298,1847327,1029
3774,2021-07-14,Dept of Defense,4289104,4396060,2445298,1847327,1029
3775,2021-07-15,Dept of Defense,4289104,4396060,2445298,1847327,1029
3776,2021-07-16,Dept of Defense,4289104,4396060,2445298,1847327,1029
3777,2021-07-17,Dept of Defense,4289104,4396060,2445298,1847327,1029
3778,2021-07-18,Dept of Defense,4289104,4396060,2445298,1847327,1029
3779,2021-07-19,Dept of Defense,4289104,4396060,2445298,1847327,1029
3780,2021-07-20,Dept of Defense,4305570,4397510,2458725,1903702,1029
3781,2021-07-21,Dept of Defense,4349431,4397510,2477807,1911604,7148
3782,2021-07-22,Dept of Defense,4360831,4397510,2484009,1917385,8630
3783,2021-07-23,Dept of Defense,4372320,4397510,2490686,1923110,10124
3784,2021-07-24,Dept of Defense,4381122,4397510,2495646,1927534,11234
3785,2021-07-25,Dept of Defense,4395189,4397510,2503888,1934243,13097
3786,2021-07-26,Dept of Defense,4398085,4397510,2505700,1935647,13363
3787,2021-07-27,Dept of Defense,4399071,4397510,2506085,1936101,13357
3788,2021-07-28,Dept of Defense,4402968,4397510,2508271,1938097,7648
3789,2021-07-29,Dept of Defense,4426384,4397510,2522555,1948744,9365
3790,2021-07-30,Dept of Defense,4437737,4397510,2530123,1953114,9345
3791,2021-07-31,Dept of Defense,4452906,4397510,2539576,1959613,10255
3792,2021-08-01,Dept of Defense,4464879,4397510,2546629,1965067,9956
3793,2021-08-02,Dept of Defense,4473236,4397510,2552280,1968315,10736
3794,2021-08-03,Dept of Defense,4474502,4397510,2553021,1968950,10776
3795,2021-08-04,Dept of Defense,4492370,4397510,2565116,1975555,12772
3796,2021-08-05,Dept of Defense,4505319,4397510,2573261,1980997,11276
3797,2021-08-06,Dept of Defense,4516970,4397510,2580535,1985793,11319
3798,2021-08-07,Dept of Defense,4528189,4397510,2587772,1990328,10755
3799,2021-08-08,Dept of Defense,4544785,4397510,2597665,1997966,11415
3800,2021-08-09,Dept of Defense,4553914,4397510,2604477,2000816,11525
3801,2021-08-10,Dept of Defense,4559673,4397510,2608426,2002848,12167
3802,2021-08-11,Dept of Defense,4571769,4397510,2616206,2007771,11343
3803,2021-08-12,Dept of Defense,4585178,4397510,2624409,2013648,11408
3804,2021-08-13,Dept of Defense,4598799,4397960,2632996,2019475,11690
3805,2021-08-14,Dept of Defense,4612645,4397960,2641976,2025246,12065
3806,2021-08-15,Dept of Defense,4627624,4397960,2651183,2031668,11834
3807,2021-08-16,Dept of Defense,4635065,4397960,2656468,2034207,11593
3808,2021-08-17,Dept of Defense,4641197,4397960,2660398,2036279,11646
3809,2021-08-18,Dept of Defense,4653855,4397960,2668125,2041861,11727
3810,2021-08-19,Dept of Defense,4666714,4397960,2675590,2047867,11648
3811,2021-08-20,Dept of Defense,4678793,4405380,2682468,2053547,11428
3812,2021-08-21,Dept of Defense,4693635,4405380,2690995,2060408,11570
3813,2021-08-22,Dept of Defense,4706219,4405380,2698109,2066205,11228
3814,2021-08-23,Dept of Defense,4725014,4405380,2703632,2070927,12850
3815,2021-08-24,Dept of Defense,4737636,4405380,2706225,2073823,13777
3816,2021-08-25,Dept of Defense,4760089,4406980,2713036,2079938,15176
3817,2021-08-26,Dept of Defense,4785584,4415920,2720980,2086894,16981
3818,2021-08-27,Dept of Defense,4813161,4415920,2730779,2095320,19195
3819,2021-08-28,Dept of Defense,4839226,4420220,2740282,2102824,20799
3820,2021-08-29,Dept of Defense,4877883,4420220,2757245,2114411,24523
3821,2021-08-30,Dept of Defense,4894377,4420220,2760033,2117621,24195
3822,2021-08-31,Dept of Defense,4909678,4429120,2763265,2120687,24577
3823,2021-09-01,Dept of Defense,4934785,4698220,2773497,2127432,24957
3824,2021-09-02,Dept of Defense,4961722,4739170,2786178,2134446,25163
3825,2021-09-03,Dept of Defense,4995578,4746470,2802389,2142620,26060
3826,2021-09-04,Dept of Defense,5040123,4852940,2825027,2155031,28700
3827,2021-09-05,Dept of Defense,5040123,4852940,2825027,2155031,25901
3828,2021-09-06,Dept of Defense,5040123,4852940,2825027,2155031,26270
3829,2021-09-07,Dept of Defense,5097334,4852940,2840312,2164182,26808
3830,2021-09-08,Dept of Defense,5125451,4858790,2850543,2170550,27238
3831,2021-09-09,Dept of Defense,5161838,4955390,2865465,2179124,28588
3832,2021-09-10,Dept of Defense,5206485,4992060,2889395,2191835,30130
3833,2021-09-11,Dept of Defense,5244729,4993960,2912374,2202013,29229
3834,2021-09-12,Dept of Defense,5285615,4993960,2936125,2213225,32346
3835,2021-09-13,Dept of Defense,5303617,4993960,2946232,2218577,32193
3836,2021-09-14,Dept of Defense,5324116,4994060,2957822,2224545,32397
3837,2021-09-15,Dept of Defense,5353320,5107140,2976604,2233808,32553
3838,2021-09-16,Dept of Defense,5382536,5187330,2995467,2244623,31528
3839,2021-09-17,Dept of Defense,5406429,5246820,3010955,2253732,28563
3840,2021-09-18,Dept of Defense,5431892,5253770,3027870,2263066,26738
3841,2021-09-19,Dept of Defense,5458259,5253770,3044438,2273716,24663
3842,2021-09-20,Dept of Defense,5472600,5253770,3050623,2278317,24140
3843,2021-09-21,Dept of Defense,5481025,5253770,3053095,2280394,22416
3844,2021-09-22,Dept of Defense,5507733,5300570,3064705,2290545,22059
3845,2021-09-23,Dept of Defense,5537277,5338520,3076918,2302562,22106
3846,2021-09-24,Dept of Defense,5565532,5362890,3087748,2315094,22729
3847,2021-09-25,Dept of Defense,5600971,5369720,3102317,2330290,24154
3848,2021-09-26,Dept of Defense,5632023,5369720,3113732,2344605,24823
3849,2021-09-27,Dept of Defense,5642343,5369720,3116343,2347796,24249
3850,2021-09-28,Dept of Defense,5653590,5370100,3119607,2351246,24652
3851,2021-09-29,Dept of Defense,5685767,5386200,3134264,2363035,25433
3852,2021-09-30,Dept of Defense,5726091,5403750,3151146,2377843,26973
3853,2021-10-01,Dept of Defense,5757605,5431580,3162467,2391171,27439
3854,2021-10-02,Dept of Defense,5757605,5431580,3162467,2391171,22376
